product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
https://www.amazon.in/Philips-TAE1136-Headphones-TAE1136BK-94/dp/B092HN3SPJ/ref=sr_1_31?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386846&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-31,"PHILIPS Audio TAE1136 Wired in Ear Earphones with Built in Mic, 10 mm Driver, Powerful bass and Clear Sound",699.0,269.0,Philips Audio,TAE1136BK/94,Black,In Ear,Wired
https://www.amazon.in/Meyaar-Headphones-Microphone-Earphones-Smartphones/dp/B08CG64Q3Y/ref=sr_1_32?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386809&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-32,"Meyaar RPlus Earbuds Headphones with Microphone Pack of 2, Earbuds Wired Stereo Earphones in-Ear Headphones Bass Earbuds, for iOS and Android Smartphones, MP3 Players (Black + White)",999.0,259.0,Meyaar,R PLUS,Black,In Ear,wired usb
https://www.amazon.in/pTron-Bassbuds-Immersive-Bluetooth-Resistant/dp/B0BZDNMVWP/ref=sr_1_56?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-56,"pTron Bassbuds Air In-Ear TWS Earbuds with 13mm Driver for Immersive Sound, 32Hrs Playtime, Clear Calls, Bluetooth V5.1, Touch Control, TypeC Fast Charging, Voice Assist & IPX4 Water Resistant (Black)",2599.0,899.0,pTron,Bassbuds,Black,nan,nan
https://www.amazon.in/Meyaar-Earphones-Isolating-Microphones-Headphones/dp/B08HL7B1JD/ref=sr_1_76?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-76,"Meyaar SP Dual Driver Earphones,6D Sound High End Sport Earbuds Noise Isolating Deep Bass in Ear Earphones with Microphones Headphones with Mic (Black) (Black with Case)",999.0,329.0,Meyaar,SP Dual,Black With Case,In Ear,Wireless
https://www.amazon.in/boAt-Bassheads-220-Earphones-Inline/dp/B0BQYGC9H3/ref=sr_1_11?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-11,boAt Bassheads 220 Wired in Ear Earphones with Inline Mic(Frosty White),999.0,399.0,boAt,Bassheads,White,In Ear,Wired
https://www.amazon.in/Rockerz-450-Wireless-Bluetooth-Headphone/dp/B07PR1CL3S/ref=sr_1_1?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-1,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback, 40MM Drivers, Padded Ear Cushions, Integrated Controls and Dual Modes(Luscious Black)",3990.0,1417.0,boAt,Rockerz 450,Luscious Black,On Ear,Wireless
https://www.amazon.in/Skullcandy-Cancellation-Wireless-Charging-Controls/dp/B08G211JLR/ref=sr_1_72?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-72,"Skullcandy Indy ANC True Wireless in-Ear Bluetooth Earbuds, Active Noise Cancellation, Compatible with iPhone and Android, Charging Case and Mic, Best for Gym, Sports, and Gaming - Black",19999.0,6499.0,Skullcandy,Indy ANC,Black,In Ear,Wireless
https://www.amazon.in/Skullcandy-Plus-Wireless-Earphone-Pure/dp/B08F8TPLZ3/ref=sr_1_26?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-26,Skullcandy Jib Plus Wireless Bluetooth in Ear Earphone with Mic (Pure Mint),2499.0,1499.0,Skullcandy,Jib Plus,Pure Mint,In Ear,Bluetooth
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODIzNTQyMjE5NjIwNjc4OjE2ODQzODY4NDY6c3BfYnRmOjIwMDY1NTQ0NTU0Njk4OjowOjo&url=%2FBoult-Audio-Probass-Bluetooth-Earphones%2Fdp%2FB0B6PF7Y5H%2Fref%3Dsr_1_38_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386846%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Boult Audio FXCharge Wireless in Ear Bluetooth Neckband with ENC Mic, 32H Playtime, Type-C Fast Charging (5Mins=7.5Hrs Playtime), Dual Pairing, Made in India, Biggest 14.2mm Drivers Ear Phones (Green)",4499.0,999.0,Boult,ProBass,FXCharge Green,In Ear,Bluetooth 5.2
https://www.amazon.in/Skullcandy-Jib-Ear-Miami-Gray/dp/B07DGPSWY3/ref=sr_1_27?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-27,Skullcandy Jib (S2DUY-L675) Wired In Ear Earphone with Mic (Gray),999.0,699.0,Skullcandy,Jib with Mic,grey,In Ear,Wired
https://www.amazon.in/Wings-Bluetooth-Environmental-Cancellation-Headphones/dp/B0B63N7GSY/ref=sr_1_14?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-14,"Wings Phantom 550, Gaming TWS Earbuds, with 45 Hours Playtime, Bluetooth 5.3, Environmental Noise Cancellation, Touch Controls Headphones",2999.0,1299.0,Wings,Phantom 550-White,White,nan,nan
https://www.amazon.in/PTron-Tangent-Bluetooth-Earphones-Assistant/dp/B0B4F5514R/ref=sr_1_34?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-34,"pTron Tangent Duo Made in India Bluetooth 5.2 Wireless in-Ear Headphones with Mic, 24Hrs Playback, 13mm Drivers, Punchy Bass, Fast Charging Neckband, Voice Assist, IPX4 & in-line Controls (Black/Grey)",1899.0,549.0,pTron,Tangent,Black & Grey,In Ear,Wireless
https://www.amazon.in/boAt-Rockerz-330ANC-Bluetooth-Earphones/dp/B0B58DXJ7J/ref=sr_1_100?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386791&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-100,"boAt Rockerz 330ANC Bluetooth Neckband in Ear Earphones with mic, Crystal Bionic Sound Powered by Dirac Opteo, ANC, 13mm Drivers, ASAP Charge, 24H Playback & ENx Tech(Gunmetal Black)",4999.0,1999.0,boAt,Rockerz 330ANC,Gunmetal Black,In Ear,Wireless
https://www.amazon.in/Meyaar-UpBeat-1-Headphones-Replacements-Smartphones/dp/B09K547JWG/ref=sr_1_59?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-59,"Meyaar SPN UpBeat-1 Earbuds, Wired Headphones with Microphone and Ear Bud Tip Replacements, Universal 3.5 mm Plug for Most Smartphones, Tablets, Noise Isolating, Memory Foam Pads, Deep Bass (White)",349.0,129.0,Meyaar,Upbeat-1,Black,In Ear,Wired
https://www.amazon.in/boAt-Rockerz-330-Pro-Bluetooth/dp/B09LJ1TPN6/ref=sr_1_94?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-94,"boAt Rockerz 330 Pro in-Ear Bluetooth Neckband with 60HRS Playtime, ASAP Charge, ENx Tech, Signature Sound, BT v5.2, Dual Pairing, IPX5, with Mic (Navy Blue)",2990.0,1799.0,boAt,Rockerz 330 Pro,Navy Blue,In Ear,Bluetooth 5.2
https://www.amazon.in/Meyaar-Earphones-Headphones-Microphone-Isolating/dp/B08CG2MJW2/ref=sr_1_5?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-5,Meyaar Rplus Edition Deep Bass Wired Durable Metal Earphones Headphones with Microphone in Ear Earbuds Noise Isolating Earphones Remote & Mic Headset Stereo Headphones for Android & iOS - White,699.0,99.0,Meyaar,Rplus Edition,Metal Black,In Ear,wired usb
https://www.amazon.in/boAt-Rockerz-335-Bluetooth-Assistant/dp/B096YDGX1X/ref=sr_1_29?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-29,"boAt Rockerz 335 Bluetooth in Ear Neckband with Qualcomm aptX & CVC, Upto 30 Hours Playback, ASAP Charge, Signature Sound, IPX5 and BTv5.0(Black)",3990.0,1299.0,boAt,Rockerz 335,Black,In Ear,Wireless
https://www.amazon.in/Skullcandy-X5WGFZ-819-Wage-Headphone-White/dp/B009XU8MBM/ref=sr_1_34?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-34,Skullcandy X5WGFZ-819 2XL Wage Headphone (White),4572.0,3198.0,Skullcandy,X5WGFZ 819,White,On Ear,Wired
https://www.amazon.in/Skullcandy-True-Wireless-Earbuds-Black/dp/B09VM2TBZF/ref=sr_1_53?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386862&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-53,Skullcandy Jib True 2 Wireless in-Ear Earbuds - Black,9999.0,3148.0,Skullcandy,JIB TWS-2,Black,In Ear,Wireless
https://www.amazon.in/Meyaar-Wired-Earphones-Light-Green/dp/B09422V151/ref=sr_1_110?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-110,Meyaar M-11 Wired in-Ear Earphones with Mic (4 Pack| Pink| Light Pink| Green| Black),1299.0,479.0,Meyaar,Meyaar,Black Pink Light Pink Green,In Ear,Wired
https://www.amazon.in/Philips-Audio-Headphones-TAH4205BK-00/dp/B089WC95CH/ref=sr_1_34?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-34,"Philips Audio TAH4205XTBK/00 Bluetooth 5.0, Bass Booster, Quick Charging Upto 29H Playtime, 32mm Driver, Compact Folding Design Bluetooth Wireless On Ear Headphones With Mic (Black)",4999.0,1499.0,Philips Audio,TAH4205BK/00,Black,On Ear,Wireless
https://www.amazon.in/boAt-Rockerz-255-Pro-Earphones/dp/B08TV2P1N8/ref=sr_1_15?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-15,"boAt Rockerz 255 Pro+ Bluetooth in Ear Earphones with Upto 60 Hours Playback, ASAP Charge, IPX7, Dual Pairing and Bluetooth v5.0(Active Black)",3990.0,1499.0,boAt,Rockerz 255 Pro+,Active Black,In Ear,Bluetooth 5.0
https://www.amazon.in/Tangent-Lite-Magnetic-Bluetooth-Headphones/dp/B085W8CFLH/ref=sr_1_9?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-9,"PTron Tangent Lite Bluetooth 5.0 Headphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)",1800.0,649.0,pTron,Tangent,Black,In Ear,Wireless
https://www.amazon.in/Zebronics-Zeb-Buds-10-Earphones-Connector/dp/B08PVSZS5R/ref=sr_1_74?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-74,"Zebronics Zeb-Buds 10 (Black) In Ear Wired Earphones with Mic, Metallic Design, L Shaped Connector, 13.5mm NdFeb Drivers",699.0,368.0,ZEBRONICS,Zeb-Buds 10 (Black),Black,In Ear,Wired
https://www.amazon.in/Wings-Wireless-Bluetooth-Headphones-Playtime/dp/B0BQW9848B/ref=sr_1_11?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-11,"Wings Phantom 540 Best Low Latency Wireless Earbuds, Bluetooth Headphones, Gaming Case with LED Lights, 45 Hours Playtime, TWS Headset & Touch Controls",2999.0,1299.0,Wings,Phantom 540,Black,nan,nan
https://www.amazon.in/Sony-MDR-ZX110AP-Stereo-Headphones-Black/dp/B00NBR6RDS/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,"Sony MDR-ZX110AP Wired On-Ear Headphones with tangle free cable, 3.5mm Jack, Headset with Mic for phone calls and 1 Year Warranty - (Black)",1490.0,1480.0,Sony,MDR ZX110AP,Black,On Ear,Wired
https://www.amazon.in/Pride-Lite-Headphones-Cancelling-Tangle-Free/dp/B08SFFP19B/ref=sr_1_67?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386850&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-67,"PTron Pride Lite HBE (High Bass Earphones) in Ear Wired Earphones with Mic, 10mm Powerful Driver for Stereo Audio, Noise Cancelling Headset with 1.2m Tangle-Free Cable & 3.5mm Aux - (Blue)",749.17,229.0,pTron,Pride Lite,Blue,In Ear,Wired
https://www.amazon.in/Meyaar-SP-27-India-Headset-Earphone/dp/B09FCM1H9B/ref=sr_1_101?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-101,Meyaar 2 Pack SP-27 Made in India Headset Wired in-Ear Earphone with Mic (Black + White) (Pack of 2),999.0,249.0,Meyaar,SP-27(White + Black),White + Black,In Ear,Wired
https://www.amazon.in/Boat-BassHeads-900-Wired-Headphone/dp/B074ZF7PVZ/ref=sr_1_2?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-2,boAt BassHeads 900 On-Ear Wired Headphone with Mic,2490.0,849.0,boAt,BassHeads,Carbon Black,On Ear,Wired
https://www.amazon.in/boAt-Rockerz-245-Bluetooth-Neckband/dp/B0BBVF6681/ref=sr_1_64?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-64,"boAt Rockerz 245 pro Bluetooth in Ear Neckband with Beast Mode(Super Low Latency) for Gaming, ENx Tech for Clear Calls, ASAP Charge, 20HRS Playtime,IPX4, Dual Pairing & BT v5.3(Oceana Grey)",2990.0,1199.0,boAt,Rockerz,Oceana grey,In Ear,Bluetooth 5.3
https://www.amazon.in/Meyaar-Headphones-Microphone-Compatible-Smartphones/dp/B095XM5W8J/ref=sr_1_98?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-98,"Meyaar Beex Earbuds, Headphones with Microphone Pack of 3, Earbuds Wired, Stereo in-Ear Earphones, Compatible with Android Smartphones, MP3 Players, Fits 3.5mm Interface (3 Pack| 1 Black| 2 White)",999.0,379.0,Meyaar,Meyaar,Black & White,In Ear,Wired
https://www.amazon.in/Zebronics-Zeb-Yoga-N1-Assistant-Blue/dp/B09Z8548GT/ref=sr_1_54?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-54,"ZEBRONICS Zeb Yoga N1 Wireless in Ear Neckband with 50ms Low Latency Gaming Mode, 20H Backup, Voice Assistant, Splash Proof, BT v5.2, Type C, Dual Pairing and Call Function (Blue)",2999.0,1063.0,ZEBRONICS,ZEB-YOGA N1 (Blue),Blue,In Ear,Bluetooth 5.2
https://www.amazon.in/Skullcandy-Wireless-Headphone-Noise-Isolating-Technology/dp/B08G1Y1V26/ref=sr_1_1?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-1,Skullcandy Hesh EVO Over Ear True Black.,22999.0,7499.0,Skullcandy,Hesh Evo,Black,Over Ear,Wireless
https://www.amazon.in/Meyaar-Earphones-Microphone-Headphones-Smartphones/dp/B08CQ6NJZQ/ref=sr_1_15?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-15,"Meyaar SPN Edition Wired Durable Earphone Metal Earphones Earbuds with Microphone & Deep Bass Clear Sound Noise Isolating in Ear Headphones, Ear Buds for All Smartphones (Metal White)",999.0,119.0,Meyaar,SPN,Metal White,In Ear,wired usb
https://www.amazon.in/pTron-Launched-Bassbuds-Bluetooth-Headphone/dp/B0BQFLV18G/ref=sr_1_55?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-55,"pTron Newly Launched Bassbuds Zen in-Ear Wireless TWS Earbuds with Quad ENC Mic TruTalk, 50Hrs Playtime, Bluetooth Headphone 5.3 with Mic, Deep Bass, Touch Control, Type-C Fast Charging & IPX4 (Black)",3799.0,1297.0,pTron,Bassbuds,Black,In Ear,Wireless
https://www.amazon.in/ZEBRONICS-Zeb-Evolve-Supporting-Metallic-Yellow/dp/B09GFXF1VD/ref=sr_1_50?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-50,"ZEBRONICS Zeb-Evolve Wireless in Ear Neckband Earphone with mic, Supporting Bluetooth v5.0, Voice Assistant, Rapid Charge, Dual Pairing, Magnetic Earpiece (Metallic Yellow)",1499.0,499.0,ZEBRONICS,ZEB-EVOLVE,Metallic Yellow,In Ear,Bluetooth 5.0
https://www.amazon.in/boAt-Airdopes-Fuel-Classic-Black/dp/B0BL7TT2JR/ref=sr_1_74?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386789&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-74,"boAt Newly Launched Airdopes Fuel Signature Sound, Quad Mics, ENx™ Tech, Beast™ Mode, 50H Playtime, ASAP™ Charge, IPX4, IWP™, Touch Controls(Classic Black)",4990.0,1499.0,boAt,Airdopes Fuel,Classic Black,In Ear,Wireless
https://www.amazon.in/boAt-Airdopes-393ANC-Wireless-Bluetooth/dp/B0BJKFY1W1/ref=sr_1_110?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386791&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-110,"boAt Airdopes 393ANC True Wireless in Ear Earbuds with 32dB Hybrid ANC, Quad Mics with ENx™ Tech, 30 Hours Playback, Beast™ Mode,ASAP™ Charge,Ambient Mode,Bluetooth v5.2 IWP™,IPX5(Rogue Black)",4990.0,2299.0,boAt,Airdopes 393ANC,Rogue Black,In Ear,Bluetooth
https://www.amazon.in/ZEBRONICS-Wire-Less-Buds-Sound/dp/B0BCG57KQT/ref=sr_1_106?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-106,ZEBRONICS Wire Less Ear Buds Zeb Sound Bomb 6,2999.0,999.0,ZEBRONICS,ZEB SOUND BOMB 6,RED,In Ear,Wireless
https://www.amazon.in/boAt-Airdopes-Fuel-Pearl-White/dp/B0BL8BNV36/ref=sr_1_118?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386791&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-118,"boAt Newly Launched Airdopes Fuel Signature Sound, Quad Mics, ENx™ Tech, Beast™ Mode, 50H Playtime, ASAP™ Charge, IPX4, IWP™, Touch Controls(Pearl White)",4990.0,1499.0,boAt,Airdopes Fuel,Pearl White,In Ear,Wireless
https://www.amazon.in/Bassbuds-Jets-Bluetooth-Headphones-Resistant/dp/B08S1BCT5Q/ref=sr_1_50?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-50,"PTron Bassbuds Jets True Wireless Bluetooth 5.0 in Ear Earbuds, 20Hrs Total Playback with Case, Deep Bass, Touch Control, IPX4 Water Resistant, Voice Assistant, with Mic & Digital Display (Black)",2699.0,699.0,pTron,Bassbuds,Jet Black,In Ear,Wireless
https://www.amazon.in/Skullcandy-Cassette-Wireless-Headphone-Black/dp/B07VT1Z7DV/ref=sr_1_4?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-4,Skullcandy Cassette Wireless On-Ear Headphone with Mic (Black),7999.0,2799.0,Skullcandy,Cassette BT,Black,On Ear,Bluetooth
https://www.amazon.in/boAt-Rockerz-335-Bluetooth-Assistant/dp/B096YDGX1X/ref=sr_1_56?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386850&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-56,"boAt Rockerz 335 Bluetooth in Ear Neckband with Qualcomm aptX & CVC, Upto 30 Hours Playback, ASAP Charge, Signature Sound, IPX5 and BTv5.0(Black)",3990.0,1299.0,boAt,Rockerz 335,Black,In Ear,Wireless
https://www.amazon.in/Wings-Phantom-Indicator-Bluetooth-Playtime/dp/B09MDCZJXS/ref=sr_1_25?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386856&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-25,"Wings Phantom Pro Earphones Gaming Earbuds with LED Battery Indicator, 50ms Low Latency, Bluetooth 5.3, 40 Hours Playtime, MEMs Mic, IPX4 Resist, 12mm Driver, 500mah case, Headphones, (Black TWS)",5499.0,1099.0,Wings,Phantom Pro,Black,nan,nan
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MTk3NzY5OTY5OTM3NDI0OjE2ODQzODY4NTI6c3BfYXRmX25leHQ6MjAwNjUxOTcxMTYyMDY6OjA6Og&url=%2FBassbuds-Plus-Bluetooth-Headphones-Resistant%2Fdp%2FB08S19YC6H%2Fref%3Dsr_1_66_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386852%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"PTron Bassbuds Plus in Ear True Wireless Stereo Earbuds with Mic, Deep Bass Bluetooth Headphones, Voice Assistance, IPX4 Sweat & Water Resistant TWS, 12Hrs Battery & Fast Charge (Black)",2499.0,799.0,pTron,Bassbuds Plus,Black,In Ear,Wireless
https://www.amazon.in/Bassbuds-Duo-Headphones-Water-Resistant-Assistance/dp/B09DD9SX9Z/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,"pTron Bassbuds Duo in Ear Earbuds with 32Hrs Total Playtime, Bluetooth 5.1 Wireless Headphones, Stereo Audio, Touch Control TWS, with Mic, Type-C Fast Charging, IPX4 & Voice Assistance (Black)",2599.0,899.0,pTron,Bassbuds,Midnight Black,In Ear,Wireless
https://www.amazon.in/boAt-Rockerz-330-Bluetooth-Assistant/dp/B092YB1VS6/ref=sr_1_32?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-32,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP Charge, Signature Sound, Dual Pairing & IPX5 with Mic (Raging Red)",3990.0,1499.0,boAt,Rockerz 330,Raging Red,In Ear,Bluetooth 5.0
https://www.amazon.in/Rockerz-370-Headphone-Bluetooth-Lightweight/dp/B0856HNMR7/ref=sr_1_36?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-36,"boAt Rockerz 370 On Ear Bluetooth Headphones with Upto 12 Hours Playtime, Cozy Padded Earcups and Bluetooth v5.0, with Mic (Buoyant Black)",2499.0,1099.0,boAt,Rockerz 370,Buoyant Black,On Ear,Wireless
https://www.amazon.in/Infinity-Glide-510-Headphone-Equalizer/dp/B0873L7J6X/ref=sr_1_15?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-15,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",3999.0,1799.0,Infinity,Glide,Black,On Ear,Bluetooth 5.0
https://www.amazon.in/boAt-Bassheads-220-Wired-Earphones/dp/B0BRXVSL7X/ref=sr_1_8?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-8,boAt Bassheads 220 Wired in Ear Earphones(Indi Lime),999.0,585.0,boAt,Bassheads,Indi Lime,In Ear,Wired
https://www.amazon.in/Zebronics-Zeb-Thunder-Bluetooth-Headphone-Input/dp/B07L8JTZ4H/ref=sr_1_26?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386846&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-26,"ZEBRONICS Zeb-Thunder Wireless Bluetooth Over The Ear Headphone, FM, mSD, 9 hrs Playback with Mic (Blue)",1399.0,638.0,ZEBRONICS,ZEB-Thunder,Blue,Over Ear,"Wireless, Wired"
https://www.amazon.in/ZEBRONICS-Zeb-Evolve-Supporting-Metallic-Green/dp/B09GFVB6N8/ref=sr_1_32?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-32,"ZEBRONICS Zeb-Evolve BTv5.0, Voice Assistant, Rapid Charge, Dual Pairing, Call Function, Magnetic Earpiece Bluetooth Wireless in Ear Earphones with Mic (Metallic Green)",1499.0,499.0,ZEBRONICS,ZEB-EVOLVE,Metallic Green,In Ear,Bluetooth 5.0
