product_link,Title,Actual_Price,Selling_Price,Model Name,Color,Headphone Type,Inline Remote,Sales Package,Connectivity,Headphone Design,Accessories Included,Type
https://www.flipkart.com/meyaar-hiper-song-black-headset-hd-sound-mic-all-smartphones-wired/p/itmd15f74749cfc8?pid=ACCFUQX4PC8YZZPJ&lid=LSTACCFUQX4PC8YZZPJHUGWGZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_15&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUQX4PC8YZZPJ.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Hiper_Song Black Headset With HD Sound & Mic For All Smartphones Wired Headset  (Black, In the Ear)",₹799,₹249,Hiper_Song Black Headset With HD Sound & Mic For All Smartphones,Black,In the Ear,Yes,Pack of 1 Earphones,Wired,Canalphone,,
https://www.flipkart.com/wings-phantom-430-app-support-40ms-low-latency-enc-upto-50hr-playtime-bluetooth-gaming-headset/p/itme61bda8c4d316?pid=ACCGH3VM46KCZAZR&lid=LSTACCGH3VM46KCZAZRAMOWME&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_34&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGH3VM46KCZAZR.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 430 with App Support, 40ms Low Latency , ENC, Upto 50hr Playtime Bluetooth Gaming Headset  (Black, Grey, True Wireless)","₹2,999","₹1,499",WL-PHANTOM430-BLK,"Black, Grey",True Wireless,No,"1 Pair of Earbuds, Charging Case, Cable, Additonal Ear Tips, User Manual",Bluetooth,Earbud,,
https://www.flipkart.com/portronics-harmonics-x-bluetooth-headset/p/itmb85811e6a0ab1?pid=ACCFTQGXYGB2XGXJ&lid=LSTACCFTQGXYGB2XGXJZW4P9X&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_27&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFTQGXYGB2XGXJ.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics X Bluetooth Headset  (Black, In the Ear)","₹1,999","₹1,399",Harmonics X,Black,In the Ear,Yes,"1 headphone, Charging Cable, Earbuds, User Manual",Bluetooth,Behind the Neck,,
https://www.flipkart.com/sony-wf-c500-wz-ipx4-20hrs-battery-life-bluetooth-headset/p/itm4aac9e640ed57?pid=ACCGA5ZXWZGDDANT&lid=LSTACCGA5ZXWZGDDANTPXE9Q2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_36&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGA5ZXWZGDDANT.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WF-C500/WZ IN IPX4/20Hrs Battery Life Bluetooth Headset  (Black, True Wireless)","₹8,990","₹4,949",WF-C500/BZ IN,Black,True Wireless,No,"1 Pair Earbuds, Charging Case, USB Type-C Cable, Instruction Manual, 2 Additional Pair of Hybrid Silicone Rubber Ear Tips",Bluetooth,Earbud,,
https://www.flipkart.com/portronics-conch-70-wired-headset/p/itmeb80afbf03a80?pid=ACCG9H9SCUXMGREU&lid=LSTACCG9H9SCUXMGREUZ5Z9YR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCG9H9SCUXMGREU.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Conch 70 Wired Headset  (Red, In the Ear)",₹599,₹349,Conch 70,Red,In the Ear,Yes,1N Earphone,Wired,Earbud,,
https://www.flipkart.com/wings-vader-350-bluetooth-gaming-headset/p/itm3c99afe12af2c?pid=ACCGMYY4C7C5NQ2G&lid=LSTACCGMYY4C7C5NQ2GG2E2OK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMYY4C7C5NQ2G.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Vader 350 Bluetooth Gaming Headset  (White, True Wireless)","₹2,999","₹1,599",VADER 350,White,True Wireless,No,1 Headphone,Bluetooth,Over the Head,,
https://www.flipkart.com/sony-ex15ap-wired-headset/p/itma91b595e796f4?pid=ACCDTSDEEYGTSBVG&lid=LSTACCDTSDEEYGTSBVGC0RU11&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCDTSDEEYGTSBVG.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY EX15AP Wired Headset  (Blue, In the Ear)",₹890,₹849,MDR-EX15APLIZE 92474623,Blue,In the Ear,Yes,"Cord adjuster, Headphones, Hybrid Silicone Rubber Earbuds (Sx2, Mx2, Lx2)",Wired,,,
https://www.flipkart.com/sony-ex155ap-wired-headset/p/itm0ecfcde3e4f91?pid=ACCEVAEWSSKTFHTM&lid=LSTACCEVAEWSSKTFHTMGTGOAM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_13&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWSSKTFHTM.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY EX155AP Wired Headset  (Light Blue, In the Ear)","₹1,290","₹1,099",MDR-EX155AP,Light Blue,In the Ear,Yes,"Operating Instructions, Silicon Earbuds, Reference Guide, 1 Headset, Wire Manager",Wired,,,
https://www.flipkart.com/wings-phantom-205-neck-band-touch-controls-bluetooth-gaming-headset/p/itm1e8afc87f44c5?pid=ACCGDQ6SGYFJBMZG&lid=LSTACCGDQ6SGYFJBMZGODUTJY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGDQ6SGYFJBMZG.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings Phantom 205 Neck band with touch controls Bluetooth Gaming Headset  (Grey, In the Ear)","₹2,999",₹898,Phantom 205 Neck band with touch controls,Grey,In the Ear,No,"1 Headphone, Cable, Eartips, User Manual",Bluetooth,Behind the Neck,,
https://www.flipkart.com/meyaar-plus-high-bass-in-ear-earphone-wired-headset/p/itmdf3fd10697793?pid=ACCFNZ54YHFPGWVX&lid=LSTACCFNZ54YHFPGWVX1L9FEQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFNZ54YHFPGWVX.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar Plus High Bass in-Ear Earphone Wired Headset  (White, In the Ear)",₹999,₹259,Plus High Bass in-Ear Earphone,White,In the Ear,Yes,1 earphone,Wired,,,
https://www.flipkart.com/meyaar-spn-sp-26-metal-in-ear-headset-wired/p/itm2f594354d3e64?pid=ACCFSZFRJWNVPMG9&lid=LSTACCFSZFRJWNVPMG9P6NCAF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_23&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFSZFRJWNVPMG9.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar SPN_SP_26 Metal in-Ear Headset Wired Headset  (Metal Black, Grey Upgraded, In the Ear)",₹799,₹230,SPN_SP_26 Metal in-Ear Headset,"Metal Black, Grey Upgraded",In the Ear,Yes,Pack of 1 Meyaar SPN_SP_26 Earphones,Wired,,,
https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm94e24c5959215?pid=ACCGFX8FHA44KUWE&lid=LSTACCGFX8FHA44KUWEP515UJ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_22&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8FHA44KUWE.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY WI-C100 with 25 Hours Battery Life Bluetooth Headset  (Blue, In the Ear)","₹2,790","₹1,783",WI-C100,Blue,In the Ear,Yes,1 Headphone,Bluetooth,Behind the Neck,,
https://www.flipkart.com/portronics-por-1155-conch-delta-wired-headset/p/itma250942ddf128?pid=ACCFUGB3GSYPVHCJ&lid=LSTACCFUGB3GSYPVHCJDUQWF9&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_22&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFUGB3GSYPVHCJ.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics POR-1155 Conch Delta Wired Headset  (Black, In the Ear)",₹399,₹299,POR-1155 Conch Delta,Black,In the Ear,No,1 headphone,Wired,Canalphone,,
https://www.flipkart.com/zebronics-zeb-sound-bomb-g1-bluetooth-gaming-headset/p/itmca03c60c497c5?pid=ACCGAPP3GGCZZZQA&lid=LSTACCGAPP3GGCZZZQA419UP2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGAPP3GGCZZZQA.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb-Sound Bomb G1 Bluetooth Gaming Headset  (Black, Red, In the Ear)","₹3,999","₹1,099",Zeb-Sound Bomb G1,"Black, Red",In the Ear,No,"1 Pair of Ear Buds, Charging Case, Charging Cable, User Manual, 2 Ear Tips",Bluetooth,Earbud,,
https://www.flipkart.com/ptron-bassbuds-tango-enc-environmental-noise-cancellation-40hrs-total-playtime-bluetooth-headset/p/itm909e33f014acd?pid=ACCGGHR6XXE2FEPH&lid=LSTACCGGHR6XXE2FEPHCEQCMH&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGGHR6XXE2FEPH.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbuds Tango ENC (Environmental Noise Cancellation) 40Hrs Total Playtime Bluetooth Headset  (Black, True Wireless)","₹3,999","₹1,199",Bassbuds Tango ENC (Environmental Noise Cancellation) 40Hrs Total Playtime,Black,True Wireless,Yes,1,Bluetooth,Earbud,"USB Charging Cable, Charging Case, User Manual, Warranty Card, Additional Earmuffs/Eartips",
https://www.flipkart.com/sony-ex15ap-wired-without-mic-headset/p/itmeba7d70a5a336?pid=ACCEEQZDWJCPTEEZ&lid=LSTACCEEQZDWJCPTEEZNXXUIW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEEQZDWJCPTEEZ.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY EX15AP Wired without Mic Headset  (Black, In the Ear)",₹890,₹779,Mdr Ex-15ap,Black,In the Ear,Yes,"1 Headphone1 Mdr-Exap Black, Hybrid Silicone Rubber Earbuds (S X 2, M X 2, L X 2), Cord Adjuster, Operating Instructions",Wired,,,Stereo Dynamic
https://www.flipkart.com/meyaar-spn-2-pack-sunshine-series-hd-sound-earphones-mic-wired-headset/p/itm3a233f79dad4f?pid=ACCG4YEDVKE6EZXE&lid=LSTACCG4YEDVKE6EZXEB06AO2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG4YEDVKE6EZXE.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar SPN 2 Pack Sunshine Series With HD Sound Earphones With Mic Wired Headset  (2 Pack White Crystal Clear Sound, SPN Headphones, Mar-vel Earbuds, Pack of 2 Headset, In the Ear)",₹999,₹279,SPN 2 Pack Sunshine Series With HD Sound Earphones With Mic,"2 Pack White Crystal Clear Sound, SPN Headphones, Mar-vel Earbuds, Pack of 2 Headset",In the Ear,Yes,1 in-Ear Headphone,Wired,Earbud,,
https://www.flipkart.com/portronics-harmonics-z4-wireless-stereo-neckband-bluetooth-headset/p/itm6e1a0614c35d8?pid=ACCGKZRGD2GHX9E8&lid=LSTACCGKZRGD2GHX9E8OICVBW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_14&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGKZRGD2GHX9E8.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Z4 Wireless Stereo Neckband Bluetooth Headset  (Black, In the Ear)","₹2,499",₹749,Harmonics Z4 Wireless Stereo Neckband,Black,In the Ear,Yes,"Headset 1N, Charging Cable 1N",Bluetooth,Behind the Neck,USB Charging Cable,
https://www.flipkart.com/sony-ex14ap-wired-headset/p/itm8ed48f047f640?pid=ACCEWH82GZTEVCNG&lid=LSTACCEWH82GZTEVCNGJ7PMMK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEWH82GZTEVCNG.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY EX14AP Wired Headset  (Blue, In the Ear)","₹1,290",₹699,MDR-EX14AP,Blue,In the Ear,Yes,1 Headphone,Wired,,,Headphone
https://www.flipkart.com/meyaar-ys-orignal-100-best-quality-earphone-high-bass-wired-headset/p/itm7d6d790318d76?pid=ACCFZ5VWXFXGQHZJ&lid=LSTACCFZ5VWXFXGQHZJDEJ75C&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_10&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ5VWXFXGQHZJ.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar YS_Orignal_100% Best Quality Earphone with High Bass Wired Headset  (White, In the Ear)",₹999,₹229,YS_Orignal_100% Best Quality Earphone with High Bass,White,In the Ear,Yes,Pack of 1 earphone,Wired,,,
https://www.flipkart.com/portronics-harmonics-twins-26-active-enc-tws-bluetooth-headset/p/itm31792ee769a92?pid=ACCGGWXKUZZVMPSV&lid=LSTACCGGWXKUZZVMPSV18CDWL&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_31&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGGWXKUZZVMPSV.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,"Portronics Harmonics Twins 26 with Active ENC TWS Bluetooth Headset  (Black, True Wireless)","₹2,999","₹1,899",Harmonics Twins 26 with Active ENC TWS,Black,True Wireless,Yes,"Smart TWS Earbuds 2N, Charging Cable 1N, Documentation 1N",Bluetooth,Earbud,,
https://www.flipkart.com/meyaar-ear-wired-earphone-noise-isolating-stereo-earphoness-headset/p/itmda6e8282ad064?pid=ACCFUGCHEZVBV5EG&lid=LSTACCFUGCHEZVBV5EG6TNH8O&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_6&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUGCHEZVBV5EG.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar in Ear Wired Earphone Noise Isolating Stereo Earphoness Wired Headset  (Black, In the Ear)",₹999,₹219,in Ear Wired Earphone Noise Isolating Stereo Earphoness,Black,In the Ear,Yes,Pack of 1 Earphone,Wired,Earbud,,
https://www.flipkart.com/wings-x-fire-25-hrs-playtime-bluetooth5-3-50ms-low-latency-game-mode-bluetooth-gaming-headset/p/itmc1abff623b1cd?pid=ACCG4XTZTBY4YMVV&lid=LSTACCG4XTZTBY4YMVVJEK1O3&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_18&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCG4XTZTBY4YMVV.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,"Wings X-Fire with 25 Hrs playtime Bluetooth5.3, 50ms low latency game mode Bluetooth Gaming Headset  (Black, True Wireless)","₹1,599",₹999,WL-XFIRE-BLK,Black,True Wireless,Yes,"1 Pair of Earbuds, Charging Case, User Manual, Type-C Charging Cable, 3 Sets of Eartips",Bluetooth,Earbud,,
https://www.flipkart.com/ptron-bassbuds-joy-tws-13mm-drivers-stereo-calls-32hrs-playtime-type-c-charging-bluetooth-headset/p/itm060a7973ce2bb?pid=ACCGNFUYGSHH4GHE&lid=LSTACCGNFUYGSHH4GHE5LKLW0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_3&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGNFUYGSHH4GHE.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbuds Joy TWS with 13mm Drivers, Stereo Calls, 32Hrs Playtime,Type-C Charging Bluetooth Headset  (White, True Wireless)","₹2,599",₹799,Bassbuds Joy,White,True Wireless,Yes,"1 Pair Earbuds with Charging Case, Charging Cable, User Guide with QR Card, 2 Pairs Extra Eartips",Bluetooth,Earbud,,
https://www.flipkart.com/ptron-basspods-p11-24hrs-playback-10mm-driver-moviemode-hd-mic-bluetooth-headset/p/itmde5e82af67674?pid=ACCGE3JFBZBCNGYU&lid=LSTACCGE3JFBZBCNGYUR8OKOI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_12&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGE3JFBZBCNGYU.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Basspods P11, 24Hrs Playback, 10mm Driver, MovieMode, HD Mic Bluetooth Headset  (Black, True Wireless)","₹2,999",₹799,Basspods P11,Black,True Wireless,Yes,"Basspods P11 Earbuds, Charging Case, Additional Earbuds, Charging Cable, User Guide Card",Bluetooth,Earbud,"Charging Case, USB Charging Cable, User Manual",
https://www.flipkart.com/zebronics-zeb-sound-bomb-n2-transparent-case-upto-50ms-gaming-mode-enc-mic-bt-v5-2-bluetooth-headset/p/itm37e93124802aa?pid=ACCGH2JYBKVHCFNM&lid=LSTACCGH2JYBKVHCFNM3EWBGS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGH2JYBKVHCFNM.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb Sound Bomb N2 Transparent Case, Upto 50ms Gaming Mode, ENC Mic, BT v5.2. Bluetooth Gaming Headset  (Black, True Wireless)","₹4,199","₹1,099","Zeb Sound Bomb N2 Transparent Case, Upto 50ms Gaming Mode, ENC Mic, BT v5.2.",Black,True Wireless,Yes,set of 1,Bluetooth,Earbud,,
https://www.flipkart.com/zebronics-zeb-yoga-7-jumbo-lite-70-hours-backup-enc-calling-gaming-mode-upto-50ms-bluetooth-headset/p/itm920cf5f24a817?pid=ACCGK5GRB8JDBCUM&lid=LSTACCGK5GRB8JDBCUMQWNOFO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_18&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGK5GRB8JDBCUM.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS ZEB-YOGA 7 JUMBO LITE with 70 Hours backup,ENC Calling, Gaming Mode (Upto 50ms) Bluetooth Headset  (Navy, In the Ear)","₹2,999",₹999,"ZEB-YOGA 7 JUMBO LITE with 70 Hours backup,ENC Calling, Gaming Mode (Upto 50ms)",Navy,In the Ear,Yes,"Neckband-1 unit, Type-C charging cable-1 unit, Eartips, QR Code",Bluetooth,Behind the Neck,,
https://www.flipkart.com/meyaar-hf-55-beex-trending-headset-hd-sound-headphones-mic-wired/p/itmd004fa895f2c5?pid=ACCG59FYGFNGZJZ7&lid=LSTACCG59FYGFNGZJZ7LA8DYN&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_36&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG59FYGFNGZJZ7.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar HF-55 Beex Trending Headset With HD Sound Headphones With Mic Wired Headset  (HF-55 Earphones, Double Braided wire, White Headphones, In-line Mic, In the Ear)",₹999,₹319,HF-55 Beex Trending Headset With HD Sound Headphones With Mic,"HF-55 Earphones, Double Braided wire, White Headphones, In-line Mic",In the Ear,Yes,1 in-Ear Headphone,Wired,Canalphone,,
https://www.flipkart.com/meyaar-3-5mm-wired-earbuds-headphones-ear-earphone-earpiece-headset/p/itm166f1e960c389?pid=ACCFZ6AE8UARS4XP&lid=LSTACCFZ6AE8UARS4XPJSOP1X&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_21&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ6AE8UARS4XP.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar 3.5mm Wired Earbuds Headphones in Ear Earphone Earpiece Wired Headset  (White, In the Ear)",₹599,₹249,3.5mm Wired Earbuds Headphones in Ear Earphone Earpiece,White,In the Ear,Yes,1 earphone,Wired,,,
https://www.flipkart.com/ptron-basspods-p251-50hrs-playback-12mm-driver-enc-movie-mode-bluetooth-headset/p/itme648733bab0e1?pid=ACCGE3ZH7HXBNS7Z&lid=LSTACCGE3ZH7HXBNS7ZSCJIMT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_6&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGE3ZH7HXBNS7Z.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Basspods P251+, 50Hrs Playback, 12mm Driver, ENC, Movie Mode Bluetooth Headset  (Black, True Wireless)","₹3,999",₹999,Basspods P251+,Black,True Wireless,Yes,"Basspods P11 Earbuds, Charging Case, Additional Earbuds, Charging Cable, User Guide Card",Bluetooth,Earbud,"Charging Case, USB Charging Cable, User Manual",
https://www.flipkart.com/sony-ex15ap-wired-headset/p/itma91b595e796f4?pid=ACCDTSDEEYGTSBVG&lid=LSTACCDTSDEEYGTSBVGC0RU11&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_35&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCDTSDEEYGTSBVG.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,"SONY EX15AP Wired Headset  (Blue, In the Ear)",₹890,₹849,MDR-EX15APLIZE 92474623,Blue,In the Ear,Yes,"Cord adjuster, Headphones, Hybrid Silicone Rubber Earbuds (Sx2, Mx2, Lx2)",Wired,,,
https://www.flipkart.com/ptron-bassbuds-jade-bluetooth-gaming-headset/p/itm6233939bef05b?pid=ACCG9SF5VWAKVJGV&lid=LSTACCG9SF5VWAKVJGV6JHKMP&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCG9SF5VWAKVJGV.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbuds Jade Bluetooth Gaming Headset  (Black, True Wireless)","₹3,699","₹1,335",Bassbuds Jade,Black,True Wireless,Yes,"1 earbud , user manual ,warranty card",Bluetooth,Earbud,USB Charging Cable,
https://www.flipkart.com/meyaar-spn-sp-26-metal-in-ear-headset-wired/p/itm2f594354d3e64?pid=ACCFSZFRJWNVPMG9&lid=LSTACCFSZFRJWNVPMG9P6NCAF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFSZFRJWNVPMG9.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,"Meyaar SPN_SP_26 Metal in-Ear Headset Wired Headset  (Metal Black, Grey Upgraded, In the Ear)",₹799,₹230,SPN_SP_26 Metal in-Ear Headset,"Metal Black, Grey Upgraded",In the Ear,Yes,Pack of 1 Meyaar SPN_SP_26 Earphones,Wired,,,
https://www.flipkart.com/zebronics-zeb-bang-pro-bluetooth-headset/p/itm4c0e2144a41f6?pid=ACCGADEWDXMVKKVQ&lid=LSTACCGADEWDXMVKKVQUKACS1&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGADEWDXMVKKVQ.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,"ZEBRONICS Zeb-Bang pro Bluetooth Headset  (Black, On the Ear)","₹2,499",₹999,Zeb-Bang pro,Black,On the Ear,No,"Headphone::1 Unit, Charging cable::1 Unit, User manual::1 Unit, AUX Cable::1 Unit",Bluetooth,Foldable Over the Head,,
https://www.flipkart.com/ptron-bassbuds-xtreme-earbuds-game-mode-32hrs-playtime-pinch-control-bluetooth-headset/p/itm6d68b8937d3a1?pid=ACCGH5Z9FPPK5HFY&lid=LSTACCGH5Z9FPPK5HFYSEBQOI&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGH5Z9FPPK5HFY.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,"PTron Bassbuds Xtreme Earbuds With Game Mode, 32hrs Playtime, Pinch Control Bluetooth Headset  (Blue & Black, In the Ear)","₹4,599",₹799,Bassbuds Xtreme,Blue & Black,In the Ear,Yes,"1 Pair of Earbuds with Charging Case, Charging Cable, User Guide QR Card and 2 Pair of Extra Eartips",Bluetooth,Earbud,,
