product_key,product_link,Title,Actual_Price,Selling_Price,Brand,Model,Colour,Form_Factor,Connectivity_Type
52,https://www.amazon.in/boAt-Bassheads-220-Wired-Earphones/dp/B0BRXVWN8Q/ref=sr_1_57?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-57,boat basshead 220 wire in ear earphonesindi blue,999.0,399.0,boat,basshead,indi blue,in ear,wire
53,https://www.amazon.in/ZEBRONICS-Zeb-DUKE1-Bluetooth-Headphone-Assistant/dp/B09JJQJG4V/ref=sr_1_17?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-17,zebronic zebduke1 wireless bluetooth 50 over ear headphone with voice assistant aux port call function 34hrs battery backup dual pair medium volume control with mic orange with grey,2499.0,907.0,zebronic,zebduke1,orangegrey,over ear,bluetooth 50
54,https://www.amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B08D77XZX5/ref=sr_1_1?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-1,ptron tangentbeat inear bluetooth 50 wireless headphone with mic deep bass 10 mm driver clear call snugfit fast charge magnetic bud voice assistant ipx4 wireless neckband black,2499.0,639.0,ptron,tangent,active black,nan,nan
55,https://www.amazon.in/ZEBRONICS-Black-Wireless-Earbuds-Assistant/dp/B0BSL2GBWV/ref=sr_1_57?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-57,zebronic dc black adam edition sound bomb 7 tws wireless in ear earbud with 40h backup rapid charge 50ms gaming mode enc mic voice assistant flash connect splash proof bt v52 and type c,4899.0,1276.0,zebronic,zeb sound bomb 7 black adam,black adam,in ear,wireless
56,https://www.amazon.in/Bassbuds-Wireless-Bluetooth-Headphones-Waterproof/dp/B0C18WS2ZS/ref=sr_1_36?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-36,ptron bassbuds jade truly wireless earbud 40ms gaming low latency tws stereo call 40hrs playtime punchy bass 1step pair bluetooth headphone fast typec charge ipx4 waterproof blue,3699.0,1099.0,ptron,bassbud,blue,nan,nan
57,https://www.amazon.in/Meyaar-Lex_vox%E3%80%902Pack%E3%80%91-Headphones-Earphones-Microphone/dp/B094DMV56Q/ref=sr_1_21?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-21,meyaar lexvox【2pack 】 wire headphone earphone with microphone 2 pack earbud wire stereo earphone inear high bass headset with mic black white,999.0,269.0,meyaar,lexvox2pack,black,in ear,wire
58,https://www.amazon.in/Meyaar-Earphones-Microphone-Isolating-Headphones/dp/B089XYDG13/ref=sr_1_22?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386807&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-22,meyaar spn wire durable metal earphone sp26 with microphone deep bass clear sound noise isolate in ear headphone stereo ear bud for cell phone laptop tablet metal black,799.0,119.0,meyaar,sp26,metal black,in ear,wire usb
59,https://www.amazon.in/Oneplus-Bluetooth-Wireless-Earphones-Bombastic/dp/B0B3MNYGTW/ref=sr_1_43?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386847&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-43,oneplus bullet z2 bluetooth wireless in ear earphone with mic bombastic bass 10 min charge 20 hrs music 30 hrs battery life acoustic red,2299.0,1999.0,oneplus,oneplus bullet wireless z2acoustic red,red,nan,nan
60,https://www.amazon.in/Bassbuds-Pro-Bluetooth-Headphones-Resistance/dp/B08S19RGWG/ref=sr_1_57?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386872&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-57,ptron bassbuds pro new inear true wireless bluetooth 51 headphone with deep bass low latency gaming earphone touch control ipx4 watersweat resistance tws earbud builtin micblack red,2999.0,799.0,ptron,bassbud pro,black red,in ear,wireless
61,https://www.amazon.in/Skullcandy-S2DUYK-343-Jib-Mic-Black/dp/B075F6TB7F/ref=sr_1_9?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-9,skullcandy jib wire inearphone with mic black s2duyk343,1999.0,699.0,skullcandy,s2duyk343,black,in ear,wire
62,https://www.amazon.in/Zebronics-Bluetooth-Playtime-Assistant-White/dp/B09Z838S32/ref=sr_1_104?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-104,zebronic sound bomb 7 bluetooth tws in ear earbud with 40h playtime enc mic rapid charge upto 50ms gaming mode flash connect voice assistant smooth touch control bt v52 type c white,4299.0,1063.0,zebronic,zebronics zebsound bomb 7 white,white,in ear,bluetooth 52
63,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozODIzNTQyMjE5NjIwNjc4OjE2ODQzODY4NDY6c3BfYXRmX25leHQ6MjAxNDc3NDI3NjA0OTg6OjA6Og&url=%2FBoat-Rockerz-450-Lightweight-Compatibility%2Fdp%2FB086671ZSR%2Fref%3Dsr_1_18_sspa%3Fcrid%3D26YCJ7VB7YLJ4%26keywords%3Dheadphones%26qid%3D1684386846%26rnid%3D3837712031%26sprefix%3D%252Caps%252C1567%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,boat rockerz 450 bluetooth on ear headphone with mic upto 15 hour playback 40 mm driver pad ear cushion integrated control and dual modeshazel beige,3990.0,1499.0,boat,rockerz 450,hazel beige,on ear,wireless
64,https://www.amazon.in/Zebronics-90-Wireless-Supporting-Bluetooth/dp/B08VWPJGYV/ref=sr_1_78?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-78,zebronic zeb yoga 90 plus wireless inear neckband earphone support bluetooth 50 dual pairingtype c charging10 mm driversmetallic magnetic earpiececall medium control splash proofgreen,2299.0,850.0,zebronic,zebyoga 90 plus green,green,in ear,wireless
65,https://www.amazon.in/Bass-Heads-225-Headphones-Frosty/dp/B073XH6361/ref=sr_1_25?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-25,boat bass head 225 inear wire headphone with mic frosty white,999.0,699.0,boat,basshead,frosty white,in ear,wire
66,https://www.amazon.in/Zeb-Duke-101-Supporting-Red/dp/B08VNGXCB1/ref=sr_1_45?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-45,zebronic zeb duke 101 wireless headphone with mic support bluetooth 50 aux input wire mode msd card slot dual pairing on ear 12 hrs play back timemediacall control red,1899.0,747.0,zebronic,duke 101 red,red,on ear,wireless wire
67,https://www.amazon.in/Tangentbeat-Bluetooth-Headphones-Waterproof-Cancelation/dp/B08LBBPLPT/ref=sr_1_68?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386850&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-68,ptron tangentbeat inear bluetooth wireless headphone with mic punchy bass 10 mm driver clear call snugfit fast charge magnetic bud voice assistant ipx4 wireless neckband dark green,2499.0,649.0,ptron,tangent,dark green,nan,nan
68,https://www.amazon.in/Meyaar-Compatible-Earphones-Headphones-Guaranteed/dp/B0892P91P4/ref=sr_1_64?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-64,meyaar hb91 premium series compatible earphone with extreme pure hd hybrid high fidelity 35 mm jack inear headphone handsfree earphone with mic goldgifting box,999.0,299.0,meyaar,hb 91,white,in ear,wire usb
69,https://www.amazon.in/Bassbuds-Bluetooth-Wireless-Headphones-Playtime/dp/B0B7NT341F/ref=sr_1_44?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386870&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-44,ptron bassbuds wave enc bluetooth 53 wireless headphone 40hrs total playtime movie mode deep bass low latency inear tws earbuds stereo call smooth touch control typec charge black,4599.0,1099.0,ptron,bassbud,active black,nan,nan
70,https://www.amazon.in/BassHeads-225-Super-Extra-Headphones/dp/B01M9C51T9/ref=sr_1_18?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-18,boat basshead 225 inear super extra bass wire headphone with mic black,999.0,699.0,boat,basshead,black,in ear,wire
71,https://www.amazon.in/Sony-MDRXB55AP-Earbud-Headphones-Headset/dp/B09HMRGQ24/ref=sr_1_21?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-21,sony mdrxb55ap extra bass earbud headphonesheadset with mic black with knox gear earbud tip bundle 2 item,16633.0,11633.0,sony,mdrxb55ap,black,in ear,wire
72,https://www.amazon.in/Airdopes-141-Playtime-Resistance-Bluetooth/dp/B09N3ZNHTY/ref=sr_1_12?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-12,boat airdope 141 bluetooth truly wireless in ear headphone with mic 42h playtime beast modelow latency upto 80ms for game enx tech asap charge iwp ipx4 water resistance bold black,4490.0,1399.0,boat,airdopes 141,bold black,in ear,bluetooth 51
73,https://www.amazon.in/ZEBRONICS-40-Microphone-Connector-Lightweight/dp/B09V4YHMLJ/ref=sr_1_109?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-109,zebronic zebbud 40 wire stereo earphone with deep bass inline microphone for call gold plate 35 mm connector 12 meter durable cable and lightweight designwhite zebbuds 40 white,449.0,359.0,zebronic,zebbuds 40 white,white,in ear,wire
74,https://www.amazon.in/Zebronics-Zeb-Symphony-Bluetooth-Earphones-Rechargeable/dp/B09QMN22XW/ref=sr_1_85?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-85,zebronic zebsymphony bluetooth wireless in ear earphone with mic v52 type c voice assistant support splash proof magnetic earpiece call builtin rechargeable battery orange,1299.0,748.0,zebronic,zeb symphony orange,orange,in ear,wireless
75,https://www.amazon.in/Skullcandy-Inkd-S2IMY-M448-Earphone-Black/dp/B07QYKFG6J/ref=sr_1_30?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386860&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-30,skullcandy inkd plus wire in ear earphone with mic black,2499.0,1099.0,skullcandy,inkd plus,black,in ear,wire
76,https://www.amazon.in/Zeb-Duke-101-Supporting-Blue/dp/B08VN5YW3R/ref=sr_1_72?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-72,zebronic zeb duke 101 wireless headphone with mic support bluetooth 50 aux input wire mode msd card slot dual pairing on ear 12 hrs play back timefm mediacall control blue,1899.0,957.0,zebronic,zeb duke 101 blue,blue,over ear,wireless
77,https://www.amazon.in/Zebronics-Zeb-Buds-10-Green-Earphones/dp/B08PVTF5XD/ref=sr_1_97?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-97,zebronic zebbud 10 green in ear wire earphone with mic metallic design l shape connector 135 mm ndfeb driver,699.0,409.0,zebronic,zebbuds 10 green,green,in ear,wire
78,https://www.amazon.in/Zebronics-Zeb-Duke1-Bluetooth-Wireless-Headphones/dp/B09JK8D2Y8/ref=sr_1_6?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386796&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-6,zebronic zebduke1 bluetooth wireless over ear headphone with mic blue,2499.0,1063.0,zebronic,zebduke1 blue,blue,over ear,wireless wire
79,https://www.amazon.in/ZEBRONICS-Zeb-BRO-PRO-Earphones-Blue/dp/B08V95WWGN/ref=sr_1_31?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-31,zebronic zebbro pro in ear wire stereo earphone with mic 35 mm audio input jack 10 mm driver inline mic 12 metre cable blue,449.0,212.0,zebronic,zebbro pro blue,blue,in ear,wire
80,https://www.amazon.in/boAt-Rockerz-330-Bluetooth-Assistant/dp/B092Y1FVCR/ref=sr_1_48?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386787&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-48,boat rockerz 330 bluetooth wireless in ear earphone with mic upto 30 hour playtime asap charge signature sound dual pairing ipx5blazing yellow,3990.0,1499.0,boat,rockerz 330,blaze yellow,on ear,wireless
81,https://www.amazon.in/boAt-Bassheads-220-Earphones-Orange/dp/B0BRXXP232/ref=sr_1_50?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386788&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-50,boat basshead 220 in ear wire earphonesfiery orange indi,999.0,399.0,boat,basshead,indi orange,in ear,wire
82,https://www.amazon.in/CrossBeats-Roar-Headphones-Cancelling-Bluetooth/dp/B0BN1MBWV2/ref=sxin_16_aspa_sqa?c_c=282350261&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B0BN1MBWV2&pd_rd_r=b2f2f5bd-76ad-4352-9702-e585710d5752&pd_rd_w=sUiqf&pd_rd_wg=RSqcu&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=963PWRM62AEV4T1WB0M1&qid=1684386792&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-1-9e85f757-0438-470e-8160-8465beaa22d5,crossbeats roar hybrid anc headphone with 35db active noise cancel bluetooth wireless over ear headphone 70hours playtimefast charge ambient sound mode40 mm driver builtin equalizer black,9999.0,2999.0,crossbeat,roar,free,over ear,wireless
83,https://www.amazon.in/Meyaar-Earphones-Microphone-Headphones-Smartphones/dp/B08H5LQZ3F/ref=sr_1_86?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386812&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-86,meyaar m12 edition wire durable metal earphone earbud with microphone with noise isolate earphone earbud with remote mic headset stereo headphone for android io smartphone metal white,999.0,259.0,meyaar,m12,metal white,in ear,wire usb
84,https://www.amazon.in/ZEBRONICS-40-Microphone-Connector-Lightweight/dp/B09V51PL2W/ref=sr_1_104?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-104,zebronic zebbud 40 wire stereo earphone with deep bass inline microphone for call gold plate 35 mm connector 12 meter durable cable and lightweight designblack zebbuds 40 black,449.0,299.0,zebronic,zebbuds 40 black,black,in ear,wire
85,https://www.amazon.in/Sony-WF-LS900N-Cancellation-Multipoint-Ultralight/dp/B0BLYXQ512/ref=sr_1_26?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386794&refinements=p_89%3ASONY&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-26,sony wfls900n truly wireless noise cancellation earbud hi re audio and 360 reality audio with multipoint spotify tap crystal clear call ultralight weight battery with upto 20hrs ipx4beige,24990.0,16490.0,sony,wfls900n,beige,in ear,wireless
86,https://www.amazon.in/Zebronics-Zeb-Sound-Playback-Controls-Assistant/dp/B098XR32X2/ref=sr_1_73?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386802&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-73,zebronic zebsound bomb 1 tws earbud with bt50 up to 12h playback touch control voice assistant splash proof with type c portable charge case blue,2499.0,799.0,zebronic,zebsound bomb 1 blue,blue,in ear,wireless
87,https://www.amazon.in/Launched-Bassbuds-Wireless-Headphone-Immersive/dp/B0BC1XY5BL/ref=sr_1_24?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-24,ptron newly launch bassbud nyx inear wireless headphone immersive audio bt51 stereo call 50ms movie mode touch control tws earbuds digital case typec fast charge ipx4 whiteblack,3999.0,1299.0,ptron,bassbud,white black,nan,nan
88,https://www.amazon.in/ZEBRONICS-Zeb-DUKE1-Bluetooth-Headphone-Assistant/dp/B09JKD5NLD/ref=sr_1_37?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-37,zebronic zebduke1 wireless bluetooth 50 over ear headphone with voice assistant aux port call function 34hrs battery backup dual pair medium volume control with mic green,2499.0,999.0,zebronic,zebduke1,green,over ear,wireless wire
89,https://www.amazon.in/Skullcandy-Cassette-Wireless-Headphone-Cobalt/dp/B07VMTMPYG/ref=sr_1_19?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-19,skullcandy cassette wireless onear headphone with mic cobalt blue,3999.0,2999.0,skullcandy,cassette bt,blue,on ear,wireless
90,https://www.amazon.in/Super-Rockerz-400-Bluetooth-Headphones/dp/B01FSYQ2A4/ref=sr_1_4?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386785&refinements=p_89%3AboAt&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-4,boat rockerz 400 bluetooth on ear headphone with mic with upto 8 hour playback soft padded ear cushionsgreygreen,2900.0,1159.0,boat,rockerz 400,greygreen,on ear,bluetooth
91,https://www.amazon.in/Zebronics-Zeb-BRO-PRO-Earphones-Green/dp/B08V8J16RK/ref=sr_1_28?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386799&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-28,zebronic zebbro pro in ear wire stereo earphone with mic 35 mm audio input jack 10 mm driver inline mic 12 metre cable green,449.0,212.0,zebronic,zeb bro pro green,green,in ear,wire
92,https://www.amazon.in/Leaf-Wireless-Bluetooth-Headphones-Cushions/dp/B07DNTF5TQ/ref=sr_1_68?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386852&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-68,leaf bass wireless bluetooth over ear headphone with mic and 10 hour battery life over ear headphone with super soft cushion and deep bass carbon black,1999.0,999.0,leaf,bass,carbon black,over ear,wireless wire
93,https://www.amazon.in/Skullcandy-Wireless-Over-Ear-Headphone-Personal-Technology/dp/B08FCGLYFZ/ref=sr_1_5?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386858&refinements=p_89%3ASkullcandy&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-5,skullcandy crusher evo wireless overearheadphone with rapid charge personal sound app and builtin tile find technology with mic chill gray,37999.0,15499.0,skullcandy,crusher evo,chill grey,over ear,wireless
94,https://www.amazon.in/Tangent-Bluetooth-Headphones-Assistant-Resistant/dp/B0BSFMZ2T3/ref=sr_1_3?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386868&refinements=p_89%3APTron&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-3,ptron tangent duo bluetooth 52 wireless in ear headphone 13 mm driver deep bass hd call fast charge typec neckband dual pair voice assistant ipx4 water resistant blackblue,1899.0,549.0,ptron,tangent,blackblue,nan,nan
95,https://www.amazon.in/EDYELL-C9-Cancellation-Headphones-Waterproof/dp/B0BMVTSTPT/ref=sxin_16_aspa_sqa?c_c=305688195&content-id=amzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd%3Aamzn1.sym.d6fc18b9-350a-43ef-bbf0-8a0340d151dd&crid=26YCJ7VB7YLJ4&cv_ct_cx=headphones&keywords=headphones&pd_rd_i=B0BMVTSTPT&pd_rd_r=f8116dc2-3532-467f-883f-4b1a03d05e51&pd_rd_w=5kirW&pd_rd_wg=4iLIw&pf_rd_p=d6fc18b9-350a-43ef-bbf0-8a0340d151dd&pf_rd_r=K6HYQ2G8XRH369B47TFP&qid=1684386854&refinements=p_89%3AWings&rnid=3837712031&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=%2Caps%2C1567&sr=1-4-9e85f757-0438-470e-8160-8465beaa22d5,edyell c9 wireless earbudsbluetooth earphone with enc noise cancellation with 4mic clear call inear headphone 13 mm powerful bass driver 48 hour of playtime bluetooth 53 high audio quality low latency ipx7 waterproof,5999.0,2299.0,edyell,c9 upgrade,jet black,in ear,bluetooth 53
96,https://www.amazon.in/Zebronics-Zeb-Sound-Bomb-Bluetooth-Microphone/dp/B09NNNKFS7/ref=sr_1_97?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-97,zebronic zebsound bomb 3 tws in ear earbud with bluetooth v52 up to 12h backup flash connect splash proof voice assistant stem touch control 13 mm driver build in microphone and type cblue,3499.0,855.0,zebronic,zeb sound bomb 3 blue,blue,in ear,bluetooth 52
97,https://www.amazon.in/ZEBRONICS-N2-Assistant-Bluetooth-Black/dp/B0B29D1Q2J/ref=sr_1_51?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-51,zebronics yoga n2 rgb neckband with 30h playtime enc mic upto 50ms gaming mode powerful bass voice asst ipx4 dual pairing type c port bluetooth v52 wireless in ear earphone with micblack,3999.0,749.0,zebronic,zebyoga n2 black,black,in ear,bluetooth 52
98,https://www.amazon.in/ZEBRONICS-Zeb-Storm-Microphone-Adjustable-Lightweight/dp/B0B4G44RFS/ref=sr_1_63?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386850&rnid=3837712031&sprefix=%2Caps%2C1567&sr=8-63,zebronic zebstorm wire on ear headphone with 35 mm jack builtin microphone for call 15 meter cable soft ear cushion adjustable headband foldable ear cup and lightweight design black,799.0,399.0,zebronic,zebronic zeb stormblack,black,on ear,wire
